year,recorder,ID,day,date,temperature,error,treatment,shrub.x,shrub.y,shrub.z,rep,name,plant,all.insects,insect.RTU,total.duration,floral.density,start,stop,visitation.duration,flowers.visited
2016,Jenna,D13-SAA-3,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,3,D13SAA3,D,MB,bees,1:28:25,25,1:25:18,1:25:19,0:00:01,1
2016,Jenna,D13-SAA-3,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,3,D13SAA3,D,MB,bees,1:28:25,25,1:25:41,1:25:42,0:00:01,1
2016,Jenna,D13-SAA-3,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,3,D13SAA3,D,MB,bees,1:28:25,25,1:28:15,1:28:16,0:00:01,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:51:44,0:55:01,0:03:17,8
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:32:13,0:35:09,0:02:56,16
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:44:50,0:47:00,0:02:10,3
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:09:18,0:10:59,0:01:41,3
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:23:18,0:24:27,0:01:09,4
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,SB,bees,1:22:15,21,1:18:44,1:19:40,0:00:56,3
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:05:02,1:05:48,0:00:46,2
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,SB,bees,1:22:15,21,1:20:57,1:21:35,0:00:38,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:20:07,1:20:45,0:00:38,3
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:40:59,0:41:35,0:00:36,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:20:54,1:21:29,0:00:35,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,SF,flies,1:22:15,21,0:39:18,0:39:52,0:00:34,5
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:20:22,1:20:52,0:00:30,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:35:42,0:36:09,0:00:27,7
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,SB,bees,1:22:15,21,0:49:05,0:49:24,0:00:19,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:15:39,1:15:54,0:00:15,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:49:41,0:49:55,0:00:14,3
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:48:17,0:48:25,0:00:08,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,SB,bees,1:22:15,21,0:58:48,0:58:55,0:00:07,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:00:00,0:00:04,0:00:04,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:05:34,1:05:36,0:00:02,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:22:11,1:22:13,0:00:02,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:17:27,0:17:28,0:00:01,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,0:50:32,0:50:33,0:00:01,1
2016,Jenna,D13-AMB-4,D13,4/14/2016,21.45253333,0.541023957,AMB,1.1,1,0.5,4,D13AMB4,D,MB,bees,1:22:15,21,1:20:22,1:20:23,0:00:01,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:41:38,0:47:49,0:06:11,7
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:06:44,1:12:31,0:05:47,7
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:36:22,0:39:52,0:03:30,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:48:24,0:50:32,0:02:08,5
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:13:56,1:15:50,0:01:54,2
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:14:34,1:16:12,0:01:38,5
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:12:16,1:13:28,0:01:12,6
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:05:58,0:07:00,0:01:02,2
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:11:42,1:12:32,0:00:50,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:12:46,1:13:28,0:00:42,4
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:21:19,1:21:32,0:00:13,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:16:39,1:16:47,0:00:08,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:50:36,0:50:44,0:00:08,3
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:16:10,1:16:15,0:00:05,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,0:08:48,0:08:53,0:00:05,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:17:24,1:17:26,0:00:02,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:22:07,1:22:09,0:00:02,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:22:47,1:22:49,0:00:02,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:13:03,1:13:04,0:00:01,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:10:20,1:10:21,0:00:01,1
2016,Jenna,D13-OA-4,D13,4/14/2016,24.34693333,1.386303707,OA,0,0,0,4,D13OA4,D,MB,bees,1:23:33,28,1:20:41,1:20:41,0:00:00,1
2016,Ally,In Situ D13,D13,4/14/2016,21.11406667,0.579366148,SA,4,3.2,1.8,4,D13SA4,L,MB,bees,0:15:00,200,0,0,0:01:06,7
2016,Ally,In Situ D13,D13,4/14/2016,21.11406667,0.579366148,SA,4,3.2,1.8,4,D13SA4,L,MB,bees,0:15:00,200,0,0,0:00:09,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,0:53:04,1:20:05,0:27:01,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,0:33:36,0:35:22,0:01:46,4
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,0:12:46,0:14:02,0:01:16,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:23:49,1:25:05,0:01:16,8
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:14:57,1:16:01,0:01:04,5
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,0:48:16,0:49:16,0:01:00,5
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:20:10,1:21:03,0:00:53,5
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:19:22,1:19:50,0:00:28,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:21:07,1:21:33,0:00:26,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:12:41,1:13:05,0:00:24,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:21:50,1:22:13,0:00:23,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:22:44,1:23:06,0:00:22,3
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:20:00,1:20:21,0:00:21,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,0:51:12,0:51:32,0:00:20,3
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:22:36,1:22:55,0:00:19,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:14:25,1:14:43,0:00:18,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:23:50,1:24:07,0:00:17,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:06:54,1:07:07,0:00:13,2
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:13:54,1:14:06,0:00:12,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:22:44,1:22:55,0:00:11,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:16:11,1:16:16,0:00:05,1
2016,Jenna,D13-SAA-4,D13,4/14/2016,21.11406667,0.579366148,SAA,4,3.2,1.8,4,D13SAA4,D,MB,bees,1:26:20,32,1:23:01,1:23:05,0:00:04,1
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,1.7,1.6,1.5,4,D13SX4,L,MB,bees,0:15:00,200,0,0,0:01:20,16
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2.8,2.9,1.4,4,D13SX3,L,MB,bees,0:15:00,200,0,0,0:01:10,6
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,1.7,1.6,1.5,4,D13SX4,L,MB,bees,0:15:00,200,0,0,0:00:41,3
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2.8,2.9,1.4,4,D13SX3,L,MB,bees,0:15:00,200,0,0,0:00:31,4
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2.8,2.9,1.4,4,D13SX3,L,MB,bees,0:15:00,200,0,0,0:00:25,4
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2.8,2.9,1.4,4,D13SX3,L,MB,bees,0:15:00,200,0,0,0:00:21,1
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,3.4,3.8,1.8,4,D13SX2,L,MB,bees,0:15:00,200,0,0,0:00:10,2
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,3.4,3.8,1.8,4,D13SX2,L,MB,bees,0:15:00,200,0,0,0:00:07,1
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,1.7,1.6,1.5,4,D13SX4,L,MB,bees,0:15:00,200,0,0,0:00:07,1
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2,2.6,1.7,4,D13SX1,L,MB,bees,0:15:00,200,0,0,0:00:01,1
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,2.8,2.9,1.4,4,D13SX3,L,MB,bees,0:15:00,200,0,0,0:00:01,3
2016,Ally,In Situ D13,D13,4/14/2016,16.94053333,2.659446064,SX,3.4,3.8,1.8,4,D13SX2,L,MB,bees,0:15:00,200,0,0,0:00:01,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:57:16,0:58:49,0:01:33,3
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:17:52,0:18:36,0:00:44,2
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:31:57,0:32:37,0:00:40,2
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:33:11,0:33:51,0:00:40,2
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:31:23,0:31:53,0:00:30,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:25:38,0:26:05,0:00:27,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:30:54,0:31:20,0:00:26,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:18:41,0:19:06,0:00:25,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:23:51,0:24:16,0:00:25,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:48:07,0:48:30,0:00:23,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:59:01,0:59:20,0:00:19,2
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,1:06:21,1:06:37,0:00:16,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:16:40,0:16:55,0:00:15,2
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:43:00,0:43:14,0:00:14,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,1:09:56,1:10:08,0:00:12,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:31:58,0:32:08,0:00:10,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:39:28,0:39:35,0:00:07,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:32:39,0:32:45,0:00:06,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:43:18,0:43:24,0:00:06,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:43:18,0:43:23,0:00:05,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:54:21,0:54:25,0:00:04,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:09:19,0:09:22,0:00:03,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:40:12,0:40:14,0:00:02,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,1:04:25,1:04:27,0:00:02,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:33:50,0:33:51,0:00:01,1
2016,Jenna,D14-AMB-1,D14,4/16/2016,23.24086667,2.52519023,AMB,0.9,0.9,0.6,1,D14AMB1,D,MB,bees,1:14:17,26,0:40:14,0:40:15,0:00:01,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:31:40,0:31:41,0:00:01,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:13:07,0:15:15,0:02:08,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:12:29,0:14:10,0:01:41,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:55:47,0:56:48,0:01:01,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:27:03,0:27:58,0:00:55,5
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:04:19,1:05:12,0:00:53,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:13:56,1:14:40,0:00:44,3
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:56:55,0:57:38,0:00:43,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:19:00,0:19:43,0:00:43,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:36:23,0:37:06,0:00:43,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:04:00,0:04:41,0:00:41,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:01:12,1:01:53,0:00:41,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:02:56,1:03:36,0:00:40,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:02:13,1:02:52,0:00:39,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:09:44,0:10:22,0:00:38,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,BF,flies,1:23:01,23,0:32:55,0:33:33,0:00:38,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:13:08,1:13:45,0:00:37,3
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:05:39,1:06:14,0:00:35,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:09:04,0:09:39,0:00:35,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:31:47,0:32:18,0:00:31,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:32:21,0:32:51,0:00:30,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:05:09,1:05:39,0:00:30,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:11:40,1:12:10,0:00:30,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:38:00,0:38:28,0:00:28,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:50:11,0:50:39,0:00:28,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:09:28,1:09:54,0:00:26,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,SB,bees,1:23:01,23,0:46:03,0:46:28,0:00:25,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:06:33,1:06:58,0:00:25,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:51:55,0:52:19,0:00:24,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:52:27,0:52:51,0:00:24,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,1:11:13,1:11:37,0:00:24,3
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,SB,bees,1:23:01,23,0:58:02,0:58:25,0:00:23,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:30:14,0:30:37,0:00:23,2
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:26:20,0:26:42,0:00:22,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:46:11,0:46:33,0:00:22,1
2016,Jenna,D14-OA-1,D14,4/16/2016,28.15413333,2.360927767,OA,0,0,0,1,D14OA1,D,MB,bees,1:23:01,23,0:49:03,0:49:24,0:00:21,1
