year,day,date,temperature,error,net.treatment,shrub.x,shrub.y,shrub.z,rep,all.insects,insect.RTU,total.duration,floral.density,start,stop,visitation.duration,flowers.visited,observation.type,shrub.volume
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:32:10,0:33:52,0.028333333333333332,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:28:23,0:29:31,0.01888888888888889,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:30:27,0:31:27,0.016666666666666666,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:39:49,0:40:40,0.014166666666666666,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:46:27,0:47:17,0.013888888888888888,0,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:52:31,0:53:20,0.01361111111111111,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:31:36,0:32:25,0.01361111111111111,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:20:27,0:21:07,0.011111111111111112,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,1,MB,bees,0.9666666666666667,16,0:54:48,0:55:26,0.010555555555555556,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:43:29,0:44:05,0.01,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:38:04,0:38:22,0.005,0,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:35:11,0:35:25,0.0038888888888888888,2,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:30:51,0:31:03,0.0033333333333333335,0,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:42:50,0:42:58,0.0022222222222222222,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,SB,bees,0.9666666666666667,16,0:31:47,0:31:52,0.001388888888888889,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:43:46,0:43:49,8.333333333333334e-4,0,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:11:15,0:11:17,5.555555555555556e-4,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:30:05,0:30:07,5.555555555555556e-4,0,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,SB,bees,0.9666666666666667,16,0:11:13,0:11:14,2.777777777777778e-4,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:31:52,0:31:53,2.777777777777778e-4,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,MB,bees,0.9666666666666667,16,0:44:22,0:44:23,2.777777777777778e-4,1,video,0.7539822368615504
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,0.9,0.5,0.4,1,L,other,0.9666666666666667,16,0:53:23,0:53:24,2.777777777777778e-4,1,video,0.7539822368615504
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:00:00,1:02:10,1.0361111111111112,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:50:39,1:10:52,0.33694444444444444,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:50:56,1:10:52,0.3322222222222222,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:36:49,0:50:29,0.22777777777777777,5,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:02:04,0:09:36,0.12555555555555556,2,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:53:09,0:56:39,0.058333333333333334,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:02:04,1:04:02,0.03277777777777778,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:51:02,0:52:55,0.03138888888888889,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:00:03,1:01:55,0.03111111111111111,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:49:08,0:50:25,0.021388888888888888,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:02:55,0:04:12,0.021388888888888888,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,1:13:12,1:14:14,0.017222222222222222,2,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:15:28,0:16:28,0.016666666666666666,6,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:32:14,0:33:10,0.015555555555555555,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:55:41,0:56:35,0.015,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:53:13,0:54:06,0.014722222222222222,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BB,bees,1.251111111111111,22,1:10:40,1:11:31,0.014166666666666666,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SB,bees,1.251111111111111,22,0:42:26,0:43:14,0.013333333333333334,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:50:11,0:50:53,0.011666666666666667,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:46:59,0:47:40,0.01138888888888889,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:40:35,0:41:15,0.011111111111111112,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:15:21,0:15:53,0.008888888888888889,0,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:59:35,1:00:05,0.008333333333333333,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SF,flies,1.251111111111111,22,0:44:08,0:44:37,0.008055555555555555,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:11:53,1:12:19,0.007222222222222222,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:38:17,0:38:42,0.006944444444444444,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:51:35,0:51:58,0.006388888888888889,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:18:12,0:18:34,0.006111111111111111,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:03:27,0:03:47,0.005555555555555556,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:51:10,0:51:30,0.005555555555555556,4,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:34:03,0:34:21,0.005,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SB,bees,1.251111111111111,22,0:41:26,0:41:43,0.004722222222222222,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:06:58,1:07:12,0.0038888888888888888,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:13:27,0:13:40,0.003611111111111111,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:12:56,1:13:08,0.0033333333333333335,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:43:09,0:43:21,0.0033333333333333335,3,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:49:19,0:49:31,0.0033333333333333335,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:39:12,0:39:22,0.002777777777777778,5,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:03:36,1:03:45,0.0025,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:45:38,0:45:45,0.0019444444444444444,2,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:02:59,1:03:05,0.0016666666666666668,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:51:05,0:51:11,0.0016666666666666668,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:48:53,0:48:58,0.001388888888888889,2,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SB,bees,1.251111111111111,22,0:48:18,0:48:22,0.0011111111111111111,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:40:25,0:40:27,5.555555555555556e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,BF,flies,1.251111111111111,22,0:47:26,0:47:28,5.555555555555556e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SB,bees,1.251111111111111,22,0:26:57,0:26:58,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,0:39:11,0:39:12,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,SB,bees,1.251111111111111,22,0:40:22,0:40:23,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:07:12,1:07:13,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:07:14,1:07:15,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:12:49,1:12:50,2.777777777777778e-4,1,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:12:52,1:12:53,2.777777777777778e-4,2,video,0
2016,6,2016-04-06,31.30206667,1.870254653,Annual flowers in open,0,0,0,1,MB,bees,1.251111111111111,22,1:03:05,1:03:05,0,1,video,0
2016,6,2016-04-06,27.65146667,1.066746757,Larrea flowers with annuals,1.9,2.3,1.8,1,MB,bees,0.25,200,0,0,5.555555555555556e-4,1,in-situ,32.94902375084974
2016,6,2016-04-06,27.65146667,1.066746757,Larrea flowers with annuals,1.9,2.3,1.8,1,MB,bees,0.25,200,0,0,2.777777777777778e-4,1,in-situ,32.94902375084974
2016,6,2016-04-06,27.65146667,1.066746757,Larrea flowers with annuals,1.9,2.3,1.8,1,MB,bees,0.25,200,0,0,2.777777777777778e-4,1,in-situ,32.94902375084974
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:18:43,0:21:41,0.049444444444444444,3,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:32:06,0:34:23,0.03805555555555556,4,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:22:27,0:23:46,0.021944444444444444,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:07:19,1:08:33,0.020555555555555556,6,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:11:59,1:13:05,0.018333333333333333,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:59:52,1:00:50,0.01611111111111111,3,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:00:57,1:01:52,0.015277777777777777,4,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:23:51,0:24:45,0.015,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:35:33,0:36:26,0.014722222222222222,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:02:15,1:03:04,0.01361111111111111,3,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:01:22,1:02:06,0.012222222222222223,3,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:08:35,0:09:17,0.011666666666666667,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:40:00,0:40:40,0.011111111111111112,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,BB,bees,1.3633333333333333,20,0:46:34,0:47:14,0.011111111111111112,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:41:59,0:42:33,0.009444444444444445,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:42:20,0:42:52,0.008888888888888889,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:47:00,0:47:29,0.008055555555555555,4,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,BB,bees,1.3633333333333333,20,0:42:39,0:43:06,0.0075,5,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:16:25,1:16:48,0.006388888888888889,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:34:09,0:34:31,0.006111111111111111,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:49:29,0:49:51,0.006111111111111111,5,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:14:10,1:14:32,0.006111111111111111,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:46:53,0:47:14,0.005833333333333334,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:37:31,0:37:51,0.005555555555555556,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:41:40,0:42:00,0.005555555555555556,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:37:10,0:37:29,0.005277777777777778,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:36:36,0:36:51,0.004166666666666667,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:17:06,1:17:21,0.004166666666666667,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:30:06,0:30:17,0.0030555555555555557,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:35:16,0:35:26,0.002777777777777778,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:05:05,1:05:15,0.002777777777777778,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:39:53,0:40:02,0.0025,4,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:52:12,0:52:20,0.0022222222222222222,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:05:30,1:05:38,0.0022222222222222222,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:20:07,1:20:13,0.0016666666666666668,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:50:45,0:50:51,0.0016666666666666668,5,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:34:57,0:35:02,0.001388888888888889,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:16:21,1:16:26,0.001388888888888889,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:04:14,1:04:18,0.0011111111111111111,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:08:37,1:08:40,8.333333333333334e-4,2,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:35:24,0:35:26,5.555555555555556e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:14:39,1:14:41,5.555555555555556e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:43:18,0:43:20,5.555555555555556e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:35:30,0:35:31,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:38:36,0:38:37,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:43:26,0:43:27,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:47:17,0:47:18,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:51:44,0:51:45,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:03:51,1:03:52,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:15:14,1:15:15,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:50:58,0:50:59,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,0:51:14,0:51:15,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,27.65146667,1.066746757,Annual flowers under Larrea,2.9,4,0.5,1,MB,bees,1.3633333333333333,20,1:07:59,1:08:00,2.777777777777778e-4,1,video,24.294983187761066
2016,6,2016-04-06,22.32906667,3.359522878,Larrea flowers without annuals,2.5,3.5,1.4,1,MB,bees,0.25,200,0,0,0.028333333333333332,1,in-situ,51.31268000863328
2016,6,2016-04-06,22.32906667,3.359522878,Larrea flowers without annuals,2.5,3.5,1.4,1,MB,bees,0.25,200,0,0,0.002777777777777778,1,in-situ,51.31268000863328
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:11:40,0:15:34,0.065,3,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:27:41,0:29:45,0.034444444444444444,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:27:44,0:29:45,0.03361111111111111,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,1:00:15,1:01:42,0.024166666666666666,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:10:58,0:12:06,0.01888888888888889,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,BB,bees,1.1288888888888888,18,1:00:38,1:01:42,0.017777777777777778,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:18:05,0:18:55,0.013888888888888888,3,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:44:41,0:45:22,0.01138888888888889,4,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:19:30,0:20:01,0.008611111111111111,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:35:31,0:35:59,0.0077777777777777776,3,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:27:09,0:27:26,0.004722222222222222,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,BB,bees,1.1288888888888888,18,0:23:39,0:23:55,0.0044444444444444444,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,BB,bees,1.1288888888888888,18,0:19:37,0:19:51,0.0038888888888888888,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,SB,bees,1.1288888888888888,18,0:18:08,0:18:20,0.0033333333333333335,1,video,1.256637061435917
2016,6,2016-04-06,27.799,1.42965394,Annual flowers under Ambrosia,1,0.6,0.5,2,MB,bees,1.1288888888888888,18,0:09:23,0:09:34,0.0030555555555555557,2,video,1.256637061435917
