year,date,time,net.treatment,rep,x1,x2,x3,temperature,intensity
2015,4/10/2015,22:00:00,Larrea without annuals,3,2.5,2.1,1.6,16.618,0
2015,4/10/2015,23:00:00,Larrea without annuals,3,2.5,2.1,1.6,15.091,0
2015,4/1/2015,0:00:00,Larrea without annuals,4,3,3.3,2,19.377,0
2015,4/1/2015,1:00:00,Larrea without annuals,4,3,3.3,2,18.236,0
2015,4/1/2015,2:00:00,Larrea without annuals,4,3,3.3,2,17.189,0
2015,4/1/2015,3:00:00,Larrea without annuals,4,3,3.3,2,16.237,0
2015,4/1/2015,4:00:00,Larrea without annuals,4,3,3.3,2,15.282,0
2015,4/1/2015,5:00:00,Larrea without annuals,4,3,3.3,2,14.709,0
2015,4/1/2015,6:00:00,Larrea without annuals,4,3,3.3,2,13.942,0
2015,4/1/2015,7:00:00,Larrea without annuals,4,3,3.3,2,13.558,0
2015,4/1/2015,8:00:00,Larrea without annuals,4,3,3.3,2,13.942,0
2015,4/1/2015,9:00:00,Larrea without annuals,4,3,3.3,2,15.187,0
2015,4/1/2015,10:00:00,Larrea without annuals,4,3,3.3,2,16.903,0
2015,4/1/2015,11:00:00,Larrea without annuals,4,3,3.3,2,42.639,19289
2015,4/1/2015,12:00:00,Larrea without annuals,4,3,3.3,2,27.37,2927.8
2015,4/1/2015,13:00:00,Larrea without annuals,4,3,3.3,2,30.558,5166.7
2015,4/1/2015,14:00:00,Larrea without annuals,4,3,3.3,2,33.639,7577.8
2015,4/1/2015,15:00:00,Larrea without annuals,4,3,3.3,2,34.163,4133.4
2015,4/1/2015,16:00:00,Larrea without annuals,4,3,3.3,2,36.511,10677.8
2015,4/1/2015,17:00:00,Larrea without annuals,4,3,3.3,2,36.187,6544.5
2015,4/1/2015,18:00:00,Larrea without annuals,4,3,3.3,2,31.37,3100
2015,4/1/2015,19:00:00,Larrea without annuals,4,3,3.3,2,24.738,204.5
2015,4/1/2015,20:00:00,Larrea without annuals,4,3,3.3,2,19.282,0
2015,4/1/2015,21:00:00,Larrea without annuals,4,3,3.3,2,18.806,0
2015,4/1/2015,22:00:00,Larrea without annuals,4,3,3.3,2,19.758,0
2015,4/1/2015,23:00:00,Larrea without annuals,4,3,3.3,2,17.855,0
2015,4/2/2015,0:00:00,Larrea without annuals,4,3,3.3,2,16.523,0
2015,4/2/2015,1:00:00,Larrea without annuals,4,3,3.3,2,16.523,0
2015,4/2/2015,2:00:00,Larrea without annuals,4,3,3.3,2,14.038,0
2015,4/2/2015,3:00:00,Larrea without annuals,4,3,3.3,2,13.173,0
2015,4/2/2015,4:00:00,Larrea without annuals,4,3,3.3,2,11.625,0
2015,4/2/2015,5:00:00,Larrea without annuals,4,3,3.3,2,11.625,0
2015,4/2/2015,6:00:00,Larrea without annuals,4,3,3.3,2,10.161,0
2015,4/2/2015,7:00:00,Larrea without annuals,4,3,3.3,2,9.965,796.5
2015,4/2/2015,8:00:00,Larrea without annuals,4,3,3.3,2,18.616,2755.6
2015,4/2/2015,9:00:00,Larrea without annuals,4,3,3.3,2,19.853,2755.6
2015,4/2/2015,10:00:00,Larrea without annuals,4,3,3.3,2,21.091,2325
2015,4/2/2015,11:00:00,Larrea without annuals,4,3,3.3,2,23.484,5166.7
2015,4/2/2015,12:00:00,Larrea without annuals,4,3,3.3,2,25.319,2755.6
2015,4/2/2015,13:00:00,Larrea without annuals,4,3,3.3,2,27.075,8611.2
2015,4/2/2015,14:00:00,Larrea without annuals,4,3,3.3,2,28.456,7577.8
2015,4/2/2015,15:00:00,Larrea without annuals,4,3,3.3,2,30.054,4994.5
2015,4/2/2015,16:00:00,Larrea without annuals,4,3,3.3,2,32.188,16533.4
2015,4/2/2015,17:00:00,Larrea without annuals,4,3,3.3,2,30.255,8266.7
2015,4/2/2015,18:00:00,Larrea without annuals,4,3,3.3,2,28.555,9300.1
2015,4/2/2015,19:00:00,Larrea without annuals,4,3,3.3,2,20.901,333.7
2015,4/2/2015,20:00:00,Larrea without annuals,4,3,3.3,2,17.189,0
2015,4/2/2015,21:00:00,Larrea without annuals,4,3,3.3,2,16.141,0
2015,4/2/2015,22:00:00,Larrea without annuals,4,3,3.3,2,15.569,0
2015,4/2/2015,23:00:00,Larrea without annuals,4,3,3.3,2,13.558,0
2015,4/3/2015,0:00:00,Larrea without annuals,4,3,3.3,2,14.804,0
2015,4/3/2015,1:00:00,Larrea without annuals,4,3,3.3,2,16.141,0
2015,4/3/2015,2:00:00,Larrea without annuals,4,3,3.3,2,16.141,0
2015,4/3/2015,3:00:00,Larrea without annuals,4,3,3.3,2,15.664,0
2015,4/3/2015,4:00:00,Larrea without annuals,4,3,3.3,2,15.187,0
2015,4/3/2015,5:00:00,Larrea without annuals,4,3,3.3,2,14.804,0
2015,4/3/2015,6:00:00,Larrea without annuals,4,3,3.3,2,13.942,0
2015,4/3/2015,7:00:00,Larrea without annuals,4,3,3.3,2,15.187,1367
2015,4/3/2015,8:00:00,Larrea without annuals,4,3,3.3,2,18.901,3272.2
2015,4/3/2015,9:00:00,Larrea without annuals,4,3,3.3,2,20.234,1980.6
2015,4/3/2015,10:00:00,Larrea without annuals,4,3,3.3,2,22.046,2238.9
2015,4/3/2015,11:00:00,Larrea without annuals,4,3,3.3,2,25.125,4305.6
2015,4/3/2015,12:00:00,Larrea without annuals,4,3,3.3,2,26.683,3100
2015,4/3/2015,13:00:00,Larrea without annuals,4,3,3.3,2,27.961,3616.7
2015,4/3/2015,14:00:00,Larrea without annuals,4,3,3.3,2,32.497,10677.8
2015,4/3/2015,15:00:00,Larrea without annuals,4,3,3.3,2,33.222,6544.5
2015,4/3/2015,16:00:00,Larrea without annuals,4,3,3.3,2,35.542,9644.5
2015,4/3/2015,17:00:00,Larrea without annuals,4,3,3.3,2,32.394,6544.5
2015,4/3/2015,18:00:00,Larrea without annuals,4,3,3.3,2,30.154,6200
2015,4/3/2015,19:00:00,Larrea without annuals,4,3,3.3,2,22.238,667.4
2015,4/3/2015,20:00:00,Larrea without annuals,4,3,3.3,2,17.189,0
2015,4/3/2015,21:00:00,Larrea without annuals,4,3,3.3,2,15.282,0
2015,4/3/2015,22:00:00,Larrea without annuals,4,3,3.3,2,16.332,0
2015,4/3/2015,23:00:00,Larrea without annuals,4,3,3.3,2,14.134,0
2015,4/4/2015,0:00:00,Larrea without annuals,4,3,3.3,2,13.269,0
2015,4/4/2015,1:00:00,Larrea without annuals,4,3,3.3,2,11.819,0
2015,4/4/2015,2:00:00,Larrea without annuals,4,3,3.3,2,10.455,0
2015,4/4/2015,3:00:00,Larrea without annuals,4,3,3.3,2,10.259,0
2015,4/4/2015,4:00:00,Larrea without annuals,4,3,3.3,2,9.472,0
2015,4/4/2015,5:00:00,Larrea without annuals,4,3,3.3,2,9.571,0
2015,4/4/2015,6:00:00,Larrea without annuals,4,3,3.3,2,8.779,0
2015,4/4/2015,7:00:00,Larrea without annuals,4,3,3.3,2,10.063,1463.9
2015,4/4/2015,8:00:00,Larrea without annuals,4,3,3.3,2,18.331,3100
2015,4/4/2015,9:00:00,Larrea without annuals,4,3,3.3,2,21.569,2152.8
2015,4/4/2015,10:00:00,Larrea without annuals,4,3,3.3,2,22.908,1980.6
2015,4/4/2015,11:00:00,Larrea without annuals,4,3,3.3,2,25.222,2755.6
2015,4/4/2015,12:00:00,Larrea without annuals,4,3,3.3,2,27.468,2583.4
2015,4/4/2015,13:00:00,Larrea without annuals,4,3,3.3,2,30.457,4305.6
2015,4/4/2015,14:00:00,Larrea without annuals,4,3,3.3,2,33.014,9644.5
2015,4/4/2015,15:00:00,Larrea without annuals,4,3,3.3,2,30.255,5338.9
2015,4/4/2015,16:00:00,Larrea without annuals,4,3,3.3,2,37.055,11022.3
2015,4/4/2015,17:00:00,Larrea without annuals,4,3,3.3,2,37.384,6200
2015,4/4/2015,18:00:00,Larrea without annuals,4,3,3.3,2,36.837,5166.7
2015,4/4/2015,19:00:00,Larrea without annuals,4,3,3.3,2,24.931,602.8
2015,4/4/2015,20:00:00,Larrea without annuals,4,3,3.3,2,18.806,0
2015,4/4/2015,21:00:00,Larrea without annuals,4,3,3.3,2,18.426,0
2015,4/4/2015,22:00:00,Larrea without annuals,4,3,3.3,2,19.853,0
2015,4/4/2015,23:00:00,Larrea without annuals,4,3,3.3,2,15.664,0
2015,4/5/2015,0:00:00,Larrea without annuals,4,3,3.3,2,15.187,0
2015,4/5/2015,1:00:00,Larrea without annuals,4,3,3.3,2,14.613,0
2015,4/5/2015,2:00:00,Larrea without annuals,4,3,3.3,2,13.654,0
2015,4/5/2015,3:00:00,Larrea without annuals,4,3,3.3,2,12.787,0
2015,4/5/2015,4:00:00,Larrea without annuals,4,3,3.3,2,12.304,0
2015,4/5/2015,5:00:00,Larrea without annuals,4,3,3.3,2,11.819,0
2015,4/5/2015,6:00:00,Larrea without annuals,4,3,3.3,2,11.236,0
2015,4/5/2015,7:00:00,Larrea without annuals,4,3,3.3,2,13.365,1377.8
2015,4/5/2015,8:00:00,Larrea without annuals,4,3,3.3,2,20.71,2927.8
2015,4/5/2015,9:00:00,Larrea without annuals,4,3,3.3,2,22.142,1980.6
2015,4/5/2015,10:00:00,Larrea without annuals,4,3,3.3,2,23.1,2325
2015,4/5/2015,11:00:00,Larrea without annuals,4,3,3.3,2,25.319,2927.8
2015,4/5/2015,12:00:00,Larrea without annuals,4,3,3.3,2,26.879,3100
2015,4/5/2015,13:00:00,Larrea without annuals,4,3,3.3,2,30.558,4305.6
2015,4/5/2015,14:00:00,Larrea without annuals,4,3,3.3,2,32.807,5166.7
2015,4/5/2015,15:00:00,Larrea without annuals,4,3,3.3,2,34.585,7233.4
2015,4/5/2015,16:00:00,Larrea without annuals,4,3,3.3,2,35.435,13777.9
2015,4/5/2015,17:00:00,Larrea without annuals,4,3,3.3,2,33.326,3444.5
2015,4/5/2015,18:00:00,Larrea without annuals,4,3,3.3,2,30.457,5511.1
2015,4/5/2015,19:00:00,Larrea without annuals,4,3,3.3,2,22.812,559.7
2015,4/5/2015,20:00:00,Larrea without annuals,4,3,3.3,2,20.043,0
2015,4/5/2015,21:00:00,Larrea without annuals,4,3,3.3,2,18.236,0
2015,4/5/2015,22:00:00,Larrea without annuals,4,3,3.3,2,17.094,0
2015,4/5/2015,23:00:00,Larrea without annuals,4,3,3.3,2,14.9,0
2015,4/6/2015,0:00:00,Larrea without annuals,4,3,3.3,2,14.325,0
2015,4/6/2015,1:00:00,Larrea without annuals,4,3,3.3,2,13.173,0
2015,4/6/2015,2:00:00,Larrea without annuals,4,3,3.3,2,12.11,0
2015,4/6/2015,3:00:00,Larrea without annuals,4,3,3.3,2,9.373,0
2015,4/6/2015,4:00:00,Larrea without annuals,4,3,3.3,2,8.182,0
2015,4/6/2015,5:00:00,Larrea without annuals,4,3,3.3,2,8.282,0
2015,4/6/2015,6:00:00,Larrea without annuals,4,3,3.3,2,8.581,0
2015,4/6/2015,7:00:00,Larrea without annuals,4,3,3.3,2,10.063,1151.7
2015,4/6/2015,8:00:00,Larrea without annuals,4,3,3.3,2,15.951,2238.9
2015,4/6/2015,9:00:00,Larrea without annuals,4,3,3.3,2,18.331,2152.8
2015,4/6/2015,10:00:00,Larrea without annuals,4,3,3.3,2,19.187,1808.3
2015,4/6/2015,11:00:00,Larrea without annuals,4,3,3.3,2,20.615,2411.1
2015,4/6/2015,12:00:00,Larrea without annuals,4,3,3.3,2,23.292,2583.4
2015,4/6/2015,13:00:00,Larrea without annuals,4,3,3.3,2,25.61,4305.6
2015,4/6/2015,14:00:00,Larrea without annuals,4,3,3.3,2,29.352,5166.7
2015,4/6/2015,15:00:00,Larrea without annuals,4,3,3.3,2,28.06,9300.1
2015,4/6/2015,16:00:00,Larrea without annuals,4,3,3.3,2,31.472,9644.5
2015,4/6/2015,17:00:00,Larrea without annuals,4,3,3.3,2,30.862,6200
2015,4/6/2015,18:00:00,Larrea without annuals,4,3,3.3,2,28.953,4994.5
2015,4/6/2015,19:00:00,Larrea without annuals,4,3,3.3,2,20.329,172.2
2015,4/6/2015,20:00:00,Larrea without annuals,4,3,3.3,2,17.475,0
2015,4/6/2015,21:00:00,Larrea without annuals,4,3,3.3,2,16.427,0
2015,4/6/2015,22:00:00,Larrea without annuals,4,3,3.3,2,14.9,0
2015,4/6/2015,23:00:00,Larrea without annuals,4,3,3.3,2,13.846,0
2015,4/7/2015,0:00:00,Larrea without annuals,4,3,3.3,2,11.041,0
2015,4/7/2015,1:00:00,Larrea without annuals,4,3,3.3,2,10.553,0
2015,4/7/2015,2:00:00,Larrea without annuals,4,3,3.3,2,8.581,0
2015,4/7/2015,3:00:00,Larrea without annuals,4,3,3.3,2,8.282,0
2015,4/7/2015,4:00:00,Larrea without annuals,4,3,3.3,2,7.381,0
2015,4/7/2015,5:00:00,Larrea without annuals,4,3,3.3,2,5.86,0
2015,4/7/2015,6:00:00,Larrea without annuals,4,3,3.3,2,6.674,0
2015,4/7/2015,7:00:00,Larrea without annuals,4,3,3.3,2,8.182,764.2
2015,4/7/2015,8:00:00,Larrea without annuals,4,3,3.3,2,14.038,2238.9
2015,4/7/2015,9:00:00,Larrea without annuals,4,3,3.3,2,15.855,2238.9
2015,4/7/2015,10:00:00,Larrea without annuals,4,3,3.3,2,16.713,2066.7
2015,4/7/2015,11:00:00,Larrea without annuals,4,3,3.3,2,19.472,4994.5
2015,4/7/2015,12:00:00,Larrea without annuals,4,3,3.3,2,21.282,2755.6
2015,4/7/2015,13:00:00,Larrea without annuals,4,3,3.3,2,24.738,4650
2015,4/7/2015,14:00:00,Larrea without annuals,4,3,3.3,2,27.173,5338.9
2015,4/7/2015,15:00:00,Larrea without annuals,4,3,3.3,2,27.37,4477.8
2015,4/7/2015,16:00:00,Larrea without annuals,4,3,3.3,2,32.086,10333.4
2015,4/7/2015,17:00:00,Larrea without annuals,4,3,3.3,2,29.352,6200
2015,4/7/2015,18:00:00,Larrea without annuals,4,3,3.3,2,27.567,5166.7
2015,4/7/2015,19:00:00,Larrea without annuals,4,3,3.3,2,18.711,473.6
2015,4/7/2015,20:00:00,Larrea without annuals,4,3,3.3,2,15.951,0
2015,4/7/2015,21:00:00,Larrea without annuals,4,3,3.3,2,14.325,0
2015,4/7/2015,22:00:00,Larrea without annuals,4,3,3.3,2,14.23,0
2015,4/7/2015,23:00:00,Larrea without annuals,4,3,3.3,2,13.076,0
2015,4/8/2015,0:00:00,Larrea without annuals,4,3,3.3,2,11.625,0
2015,4/8/2015,1:00:00,Larrea without annuals,4,3,3.3,2,10.455,0
2015,4/8/2015,2:00:00,Larrea without annuals,4,3,3.3,2,8.879,0
2015,4/8/2015,3:00:00,Larrea without annuals,4,3,3.3,2,8.481,0
2015,4/8/2015,4:00:00,Larrea without annuals,4,3,3.3,2,7.682,0
2015,4/8/2015,5:00:00,Larrea without annuals,4,3,3.3,2,7.882,0
2015,4/8/2015,6:00:00,Larrea without annuals,4,3,3.3,2,6.37,0
2015,4/8/2015,7:00:00,Larrea without annuals,4,3,3.3,2,8.581,947.2
2015,4/8/2015,8:00:00,Larrea without annuals,4,3,3.3,2,13.269,2497.2
2015,4/8/2015,9:00:00,Larrea without annuals,4,3,3.3,2,14.996,2238.9
2015,4/8/2015,10:00:00,Larrea without annuals,4,3,3.3,2,16.237,2238.9
2015,4/8/2015,11:00:00,Larrea without annuals,4,3,3.3,2,18.236,3788.9
2015,4/8/2015,12:00:00,Larrea without annuals,4,3,3.3,2,20.901,2927.8
2015,4/8/2015,13:00:00,Larrea without annuals,4,3,3.3,2,23.004,4650
2015,4/8/2015,14:00:00,Larrea without annuals,4,3,3.3,2,25.902,3961.1
2015,4/8/2015,15:00:00,Larrea without annuals,4,3,3.3,2,26.683,7233.4
2015,4/8/2015,16:00:00,Larrea without annuals,4,3,3.3,2,28.853,14466.8
2015,4/8/2015,17:00:00,Larrea without annuals,4,3,3.3,2,27.37,6544.5
2015,4/8/2015,18:00:00,Larrea without annuals,4,3,3.3,2,26.097,5511.1
2015,4/8/2015,19:00:00,Larrea without annuals,4,3,3.3,2,19.662,1356.3
2015,4/8/2015,20:00:00,Larrea without annuals,4,3,3.3,2,14.421,0
2015,4/8/2015,21:00:00,Larrea without annuals,4,3,3.3,2,13.942,0
2015,4/8/2015,22:00:00,Larrea without annuals,4,3,3.3,2,11.528,0
2015,4/8/2015,23:00:00,Larrea without annuals,4,3,3.3,2,11.139,0
2015,4/9/2015,0:00:00,Larrea without annuals,4,3,3.3,2,10.651,0
2015,4/9/2015,1:00:00,Larrea without annuals,4,3,3.3,2,9.866,0
2015,4/9/2015,2:00:00,Larrea without annuals,4,3,3.3,2,8.978,0
2015,4/9/2015,3:00:00,Larrea without annuals,4,3,3.3,2,8.082,0
2015,4/9/2015,4:00:00,Larrea without annuals,4,3,3.3,2,7.882,0
2015,4/9/2015,5:00:00,Larrea without annuals,4,3,3.3,2,7.983,0
2015,4/9/2015,6:00:00,Larrea without annuals,4,3,3.3,2,7.481,0
2015,4/9/2015,7:00:00,Larrea without annuals,4,3,3.3,2,10.748,1227.1
2015,4/9/2015,8:00:00,Larrea without annuals,4,3,3.3,2,15.569,2755.6
2015,4/9/2015,9:00:00,Larrea without annuals,4,3,3.3,2,18.521,2152.8
2015,4/9/2015,10:00:00,Larrea without annuals,4,3,3.3,2,19.282,2066.7
2015,4/9/2015,11:00:00,Larrea without annuals,4,3,3.3,2,22.429,3272.2
2015,4/9/2015,12:00:00,Larrea without annuals,4,3,3.3,2,25.805,2755.6
2015,4/9/2015,13:00:00,Larrea without annuals,4,3,3.3,2,28.655,5166.7
2015,4/9/2015,14:00:00,Larrea without annuals,4,3,3.3,2,29.752,11711.2
2015,4/9/2015,15:00:00,Larrea without annuals,4,3,3.3,2,31.268,4994.5
2015,4/9/2015,16:00:00,Larrea without annuals,4,3,3.3,2,35.328,11711.2
2015,4/9/2015,17:00:00,Larrea without annuals,4,3,3.3,2,32.291,6200
2015,4/9/2015,18:00:00,Larrea without annuals,4,3,3.3,2,31.88,5338.9
2015,4/9/2015,19:00:00,Larrea without annuals,4,3,3.3,2,23.677,1001
2015,4/9/2015,20:00:00,Larrea without annuals,4,3,3.3,2,16.237,0
2015,4/9/2015,21:00:00,Larrea without annuals,4,3,3.3,2,15.378,0
2015,4/9/2015,22:00:00,Larrea without annuals,4,3,3.3,2,14.996,0
2015,4/9/2015,23:00:00,Larrea without annuals,4,3,3.3,2,16.713,0
2015,4/10/2015,0:00:00,Larrea without annuals,4,3,3.3,2,14.325,0
2015,4/10/2015,1:00:00,Larrea without annuals,4,3,3.3,2,13.75,0
2015,4/10/2015,2:00:00,Larrea without annuals,4,3,3.3,2,11.528,0
2015,4/10/2015,3:00:00,Larrea without annuals,4,3,3.3,2,10.455,0
2015,4/10/2015,4:00:00,Larrea without annuals,4,3,3.3,2,9.768,0
2015,4/10/2015,5:00:00,Larrea without annuals,4,3,3.3,2,10.553,0
2015,4/10/2015,6:00:00,Larrea without annuals,4,3,3.3,2,9.866,0
2015,4/10/2015,7:00:00,Larrea without annuals,4,3,3.3,2,11.916,828.8
2015,4/10/2015,8:00:00,Larrea without annuals,4,3,3.3,2,18.331,2238.9
2015,4/10/2015,9:00:00,Larrea without annuals,4,3,3.3,2,21.187,2325
2015,4/10/2015,10:00:00,Larrea without annuals,4,3,3.3,2,21.76,2927.8
2015,4/10/2015,11:00:00,Larrea without annuals,4,3,3.3,2,26.683,4133.4
2015,4/10/2015,12:00:00,Larrea without annuals,4,3,3.3,2,28.357,4994.5
2015,4/10/2015,13:00:00,Larrea without annuals,4,3,3.3,2,30.659,6544.5
2015,4/10/2015,14:00:00,Larrea without annuals,4,3,3.3,2,33.326,5511.1
2015,4/10/2015,15:00:00,Larrea without annuals,4,3,3.3,2,32.291,5511.1
2015,4/10/2015,16:00:00,Larrea without annuals,4,3,3.3,2,32.6,6544.5
2015,4/10/2015,17:00:00,Larrea without annuals,4,3,3.3,2,34.058,6544.5
2015,4/10/2015,18:00:00,Larrea without annuals,4,3,3.3,2,30.154,4133.4
2015,4/10/2015,19:00:00,Larrea without annuals,4,3,3.3,2,22.717,172.2
2015,4/10/2015,20:00:00,Larrea without annuals,4,3,3.3,2,16.713,0
2015,4/10/2015,21:00:00,Larrea without annuals,4,3,3.3,2,18.426,0
2015,4/10/2015,22:00:00,Larrea without annuals,4,3,3.3,2,16.427,0
2015,4/10/2015,23:00:00,Larrea without annuals,4,3,3.3,2,14.9,0
2015,4/1/2015,0:00:00,Larrea without annuals,5,2,2.1,1.5,19.187,0
2015,4/1/2015,1:00:00,Larrea without annuals,5,2,2.1,1.5,18.045,0
2015,4/1/2015,2:00:00,Larrea without annuals,5,2,2.1,1.5,16.999,0
2015,4/1/2015,3:00:00,Larrea without annuals,5,2,2.1,1.5,16.046,0
2015,4/1/2015,4:00:00,Larrea without annuals,5,2,2.1,1.5,15.091,0
2015,4/1/2015,5:00:00,Larrea without annuals,5,2,2.1,1.5,14.517,0
2015,4/1/2015,6:00:00,Larrea without annuals,5,2,2.1,1.5,13.75,0
2015,4/1/2015,7:00:00,Larrea without annuals,5,2,2.1,1.5,13.365,0
2015,4/1/2015,8:00:00,Larrea without annuals,5,2,2.1,1.5,13.75,0
2015,4/1/2015,9:00:00,Larrea without annuals,5,2,2.1,1.5,14.9,0
2015,4/1/2015,10:00:00,Larrea without annuals,5,2,2.1,1.5,16.903,0
2015,4/1/2015,11:00:00,Larrea without annuals,5,2,2.1,1.5,43.359,23422.4
2015,4/1/2015,12:00:00,Larrea without annuals,5,2,2.1,1.5,28.853,3961.1
2015,4/1/2015,13:00:00,Larrea without annuals,5,2,2.1,1.5,32.188,4994.5
2015,4/1/2015,14:00:00,Larrea without annuals,5,2,2.1,1.5,34.058,4477.8
2015,4/1/2015,15:00:00,Larrea without annuals,5,2,2.1,1.5,35.542,4133.4
2015,4/1/2015,16:00:00,Larrea without annuals,5,2,2.1,1.5,36.079,4305.6
2015,4/1/2015,17:00:00,Larrea without annuals,5,2,2.1,1.5,40.53,4994.5
2015,4/1/2015,18:00:00,Larrea without annuals,5,2,2.1,1.5,34.374,2927.8
2015,4/1/2015,19:00:00,Larrea without annuals,5,2,2.1,1.5,25.222,183
2015,4/1/2015,20:00:00,Larrea without annuals,5,2,2.1,1.5,18.996,0
2015,4/1/2015,21:00:00,Larrea without annuals,5,2,2.1,1.5,19.187,0
2015,4/1/2015,22:00:00,Larrea without annuals,5,2,2.1,1.5,19.948,0
2015,4/1/2015,23:00:00,Larrea without annuals,5,2,2.1,1.5,18.045,0
2015,4/2/2015,0:00:00,Larrea without annuals,5,2,2.1,1.5,16.713,0
2015,4/2/2015,1:00:00,Larrea without annuals,5,2,2.1,1.5,16.713,0
2015,4/2/2015,2:00:00,Larrea without annuals,5,2,2.1,1.5,14.325,0
2015,4/2/2015,3:00:00,Larrea without annuals,5,2,2.1,1.5,13.461,0
2015,4/2/2015,4:00:00,Larrea without annuals,5,2,2.1,1.5,12.11,0
2015,4/2/2015,5:00:00,Larrea without annuals,5,2,2.1,1.5,12.013,0
2015,4/2/2015,6:00:00,Larrea without annuals,5,2,2.1,1.5,10.357,0
2015,4/2/2015,7:00:00,Larrea without annuals,5,2,2.1,1.5,10.161,2152.8
2015,4/2/2015,8:00:00,Larrea without annuals,5,2,2.1,1.5,18.711,7577.8
2015,4/2/2015,9:00:00,Larrea without annuals,5,2,2.1,1.5,20.519,2755.6
2015,4/2/2015,10:00:00,Larrea without annuals,5,2,2.1,1.5,20.805,2927.8
2015,4/2/2015,11:00:00,Larrea without annuals,5,2,2.1,1.5,23.581,4994.5
2015,4/2/2015,12:00:00,Larrea without annuals,5,2,2.1,1.5,26.292,3616.7
2015,4/2/2015,13:00:00,Larrea without annuals,5,2,2.1,1.5,26.585,5338.9
2015,4/2/2015,14:00:00,Larrea without annuals,5,2,2.1,1.5,28.655,5338.9
2015,4/2/2015,15:00:00,Larrea without annuals,5,2,2.1,1.5,29.552,4994.5
2015,4/2/2015,16:00:00,Larrea without annuals,5,2,2.1,1.5,30.963,6544.5
2015,4/2/2015,17:00:00,Larrea without annuals,5,2,2.1,1.5,32.704,5166.7
2015,4/2/2015,18:00:00,Larrea without annuals,5,2,2.1,1.5,29.652,4133.4
2015,4/2/2015,19:00:00,Larrea without annuals,5,2,2.1,1.5,20.805,215.3
2015,4/2/2015,20:00:00,Larrea without annuals,5,2,2.1,1.5,16.999,0
2015,4/2/2015,21:00:00,Larrea without annuals,5,2,2.1,1.5,15.855,0
2015,4/2/2015,22:00:00,Larrea without annuals,5,2,2.1,1.5,15.282,0
2015,4/2/2015,23:00:00,Larrea without annuals,5,2,2.1,1.5,13.558,0
2015,4/3/2015,0:00:00,Larrea without annuals,5,2,2.1,1.5,14.709,0
2015,4/3/2015,1:00:00,Larrea without annuals,5,2,2.1,1.5,16.237,0
2015,4/3/2015,2:00:00,Larrea without annuals,5,2,2.1,1.5,16.141,0
2015,4/3/2015,3:00:00,Larrea without annuals,5,2,2.1,1.5,15.76,0
2015,4/3/2015,4:00:00,Larrea without annuals,5,2,2.1,1.5,15.282,0
2015,4/3/2015,5:00:00,Larrea without annuals,5,2,2.1,1.5,14.9,0
2015,4/3/2015,6:00:00,Larrea without annuals,5,2,2.1,1.5,14.038,0
2015,4/3/2015,7:00:00,Larrea without annuals,5,2,2.1,1.5,14.709,1334.7
2015,4/3/2015,8:00:00,Larrea without annuals,5,2,2.1,1.5,17.57,2152.8
2015,4/3/2015,9:00:00,Larrea without annuals,5,2,2.1,1.5,20.901,3272.2
2015,4/3/2015,10:00:00,Larrea without annuals,5,2,2.1,1.5,22.333,2238.9
2015,4/3/2015,11:00:00,Larrea without annuals,5,2,2.1,1.5,25.61,2325
2015,4/3/2015,12:00:00,Larrea without annuals,5,2,2.1,1.5,27.961,2755.6
2015,4/3/2015,13:00:00,Larrea without annuals,5,2,2.1,1.5,29.752,3444.5
2015,4/3/2015,14:00:00,Larrea without annuals,5,2,2.1,1.5,31.472,3444.5
2015,4/3/2015,15:00:00,Larrea without annuals,5,2,2.1,1.5,33.43,5166.7
2015,4/3/2015,16:00:00,Larrea without annuals,5,2,2.1,1.5,34.268,4133.4
2015,4/3/2015,17:00:00,Larrea without annuals,5,2,2.1,1.5,36.079,4822.3
2015,4/3/2015,18:00:00,Larrea without annuals,5,2,2.1,1.5,32.6,4133.4
2015,4/3/2015,19:00:00,Larrea without annuals,5,2,2.1,1.5,22.238,333.7
2015,4/3/2015,20:00:00,Larrea without annuals,5,2,2.1,1.5,16.808,0
2015,4/3/2015,21:00:00,Larrea without annuals,5,2,2.1,1.5,15.282,0
2015,4/3/2015,22:00:00,Larrea without annuals,5,2,2.1,1.5,16.332,0
2015,4/3/2015,23:00:00,Larrea without annuals,5,2,2.1,1.5,14.325,0
2015,4/4/2015,0:00:00,Larrea without annuals,5,2,2.1,1.5,13.75,0
2015,4/4/2015,1:00:00,Larrea without annuals,5,2,2.1,1.5,12.304,0
2015,4/4/2015,2:00:00,Larrea without annuals,5,2,2.1,1.5,10.846,0
2015,4/4/2015,3:00:00,Larrea without annuals,5,2,2.1,1.5,10.748,0
2015,4/4/2015,4:00:00,Larrea without annuals,5,2,2.1,1.5,9.965,0
2015,4/4/2015,5:00:00,Larrea without annuals,5,2,2.1,1.5,10.063,0
2015,4/4/2015,6:00:00,Larrea without annuals,5,2,2.1,1.5,9.077,0
2015,4/4/2015,7:00:00,Larrea without annuals,5,2,2.1,1.5,9.965,3100
2015,4/4/2015,8:00:00,Larrea without annuals,5,2,2.1,1.5,17.094,4994.5
2015,4/4/2015,9:00:00,Larrea without annuals,5,2,2.1,1.5,20.71,3100
2015,4/4/2015,10:00:00,Larrea without annuals,5,2,2.1,1.5,23.196,2927.8
